series_key;time_period;time_period_start;time_period_end;obs_value;updated_at;dataset_id;title_fr;title_long_fr;MNE;FREQ;DOMAINE;ACTIVITE;VARIABLE;ZONE_GEO;CATEGORIE;POPULATION;CONTREPARTIE;CONSOLIDATION;UNIT;DECIMALS;UNIT_MULT;ADJUSTMENT;TIME_FORMAT;SOURCE_AGENCY;TIME_PER_COLLECT;OBS_CONF;OBS_STATUS
ACPR.A.BQ.RISQUES.ACT_PTF_NEGO.3._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2018;2018-01-01;2018-12-31;113,6;2025-03-18T17:10:26+00:00;ACPR;Instruments de capitaux propres dans le portefeuille de négociation;Instruments de capitaux propres dans le portefeuille de négociation;ACT_PTF_NEGO;A;BQ;_Z;3;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CREDITS_BRUTS.39._Z.NACE_P.PHNC._Z.TOP6_AUT_GROUPES;2018;2018-01-01;2018-12-31;5,24;2025-03-18T17:10:27+00:00;ACPR;Crédits bruts aux entreprises du secteur de l'enseignement;Crédits bruts aux entreprises du secteur de l'enseignement;CREDITS_BRUTS;A;BQ;_Z;39;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_P;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TB_FIN_NEGO_DERIVE_CREDIT10002.459._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2018;2018-01-01;2018-12-31;46,33;2025-03-18T17:10:28+00:00;ACPR;Vente de options sur écart de crédit (CDS) En notionnel;Vente de options sur écart de crédit (CDS) En notionnel;TB_FIN_NEGO_DERIVE_CREDIT10002;A;BQ;_Z;459;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_PROV.572._Z.NACE_J.PHNC._Z.TOP6_AUT_GROUPES;2018;2018-01-01;2018-12-31;42,74;2025-03-18T17:10:29+00:00;ACPR;Taux de provisionnement du secteur de l'information et communication;Taux de provisionnement du secteur de l'information et communication;TX_PROV;A;BQ;_Z;572;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_J;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.DERIV_NOTIONNEL_ORGA.48._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2018;2018-01-01;2018-12-31;8869,4;2025-03-18T17:10:27+00:00;ACPR;Montant notionnels de dérivés sur marchés organisés;Montant notionnels de dérivés sur marchés organisés;DERIV_NOTIONNEL_ORGA;A;BQ;_Z;48;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_NPL.569.PL.MENAGES_ENF.PHNC._Z.TOP6_AUT_GROUPES;2018;2018-01-01;2018-12-31;4,94;2025-03-18T17:10:29+00:00;ACPR;Taux de prêts non performants en Pologne;Taux de prêts non performants en Pologne;TX_NPL;A;BQ;_Z;569;PL;RISQUES;TOP6_AUT_GROUPES;MENAGES_ENF;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.LOANS_PTF_NEGO.222._Z.ENF.PHNC._Z.TOP6_AUT_GROUPES;2018;2018-01-01;2018-12-31;31,95;2025-03-18T17:10:28+00:00;ACPR;Prêts aux Entreprises non financières dans le portefeuille de négociation;Prêts aux Entreprises non financières dans le portefeuille de négociation;LOANS_PTF_NEGO;A;BQ;_Z;222;_Z;RISQUES;TOP6_AUT_GROUPES;ENF;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.LOANS_PTF_NEGO.222._Z.MENAGES.PHNC._Z.TOP6_AUT_GROUPES;2018;2018-01-01;2018-12-31;0,05;2025-03-18T17:10:28+00:00;ACPR;Prêts aux Ménages dans le portefeuille de négociation;Prêts aux Ménages dans le portefeuille de négociation;LOANS_PTF_NEGO;A;BQ;_Z;222;_Z;RISQUES;TOP6_AUT_GROUPES;MENAGES;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TB_FIN_NEGO_VENTE_OPTION9991.501._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2018;2018-01-01;2018-12-31;2439,69;2025-03-18T17:10:28+00:00;ACPR;Options achats et ventes sur Capitaux propres;Options achats et ventes sur Capitaux propres;TB_FIN_NEGO_VENTE_OPTION9991;A;BQ;_Z;501;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_CLIENT.34._Z.NACE_O.PHNC._Z.TOP6_AUT_GROUPES;2018;2018-01-01;2018-12-31;17,21;2025-03-18T17:10:27+00:00;ACPR;Crédits au secteur de l'administration publique;Crédits au secteur de l'administration publique;CRED_CLIENT;A;BQ;_Z;34;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_O;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_CLIENT.34.BE.MENAGES.PHNC._Z.TOP6_AUT_GROUPES;2018;2018-01-01;2018-12-31;70,13;2025-03-18T17:10:27+00:00;ACPR;Crédits aux ménages - Belgique;Crédits aux ménages - Belgique;CRED_CLIENT;A;BQ;_Z;34;BE;RISQUES;TOP6_AUT_GROUPES;MENAGES;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_NPL.569.GB.MENAGES_ENF.PHNC._Z.TOP6_AUT_GROUPES;2018;2018-01-01;2018-12-31;2,09;2025-03-18T17:10:29+00:00;ACPR;Taux de prêts non performants au Royaume uni;Taux de prêts non performants au Royaume uni;TX_NPL;A;BQ;_Z;569;GB;RISQUES;TOP6_AUT_GROUPES;MENAGES_ENF;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TB_FIN_NEGO_PART_OPTION9966.492._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2018;2018-01-01;2018-12-31;145,18;2025-03-18T17:10:28+00:00;ACPR;Dérivés sur Capitaux propres (somme actif et passif);Dérivés sur Capitaux propres (somme actif et passif);TB_FIN_NEGO_PART_OPTION9966;A;BQ;_Z;492;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.S2_MCA_BASE100.661._Z.MENAGES.PHNC._Z.TOP6_AUT_GROUPES;2018;2018-01-01;2018-12-31;102,44;2025-10-22T14:00:31+00:00;ACPR;Encours de prêts et avances (brut comptable) aux ménages en stade 2 - coût amorti - base 100;Encours de prêts et avances (brut comptable) aux ménages en stade 2 - coût amorti - base 100;S2_MCA_BASE100;A;BQ;_Z;661;_Z;RISQUES;TOP6_AUT_GROUPES;MENAGES;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.LOANS_PTF_NEGO.222._Z.EF.PHNC._Z.TOP6_AUT_GROUPES;2018;2018-01-01;2018-12-31;306,37;2025-03-18T17:10:28+00:00;ACPR;Prêts aux autres entreprises financières dans le portefeuille de négociation;Prêts aux autres entreprises financières dans le portefeuille de négociation;LOANS_PTF_NEGO;A;BQ;_Z;222;_Z;RISQUES;TOP6_AUT_GROUPES;EF;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.LOANS_PTF_NEGO.222._Z.EC.PHNC._Z.TOP6_AUT_GROUPES;2018;2018-01-01;2018-12-31;172,96;2025-03-18T17:10:28+00:00;ACPR;Prêts aux Établissements de crédit dans le portefeuille de négociation;Prêts aux Établissements de crédit dans le portefeuille de négociation;LOANS_PTF_NEGO;A;BQ;_Z;222;_Z;RISQUES;TOP6_AUT_GROUPES;EC;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TB_FIN_NEGO_DERIVE_CREDIT10009.464._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2018;2018-01-01;2018-12-31;27,17;2025-03-18T17:10:28+00:00;ACPR;Achats de autres dérivés de crédit En notionnel;Achats de autres dérivés de crédit En notionnel;TB_FIN_NEGO_DERIVE_CREDIT10009;A;BQ;_Z;464;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_NPL.569._Z.NACE_J.PHNC._Z.TOP6_AUT_GROUPES;2018;2018-01-01;2018-12-31;5,61;2025-03-18T17:10:28+00:00;ACPR;Taux de prêts non performants du secteur de l'information et communication;Taux de prêts non performants du secteur de l'information et communication;TX_NPL;A;BQ;_Z;569;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_J;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_NPL.569._Z.NACE_R.PHNC._Z.TOP6_AUT_GROUPES;2018;2018-01-01;2018-12-31;5,38;2025-03-18T17:10:29+00:00;ACPR;Taux de prêts non performants du secteur des arts, spectacles et activités récréatives;Taux de prêts non performants du secteur des arts, spectacles et activités récréatives;TX_NPL;A;BQ;_Z;569;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_R;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_NPL.569.BE.MENAGES_ENF.PHNC._Z.TOP6_AUT_GROUPES;2018;2018-01-01;2018-12-31;2,44;2025-03-18T17:10:29+00:00;ACPR;Taux de prêts non performants en Belgique;Taux de prêts non performants en Belgique;TX_NPL;A;BQ;_Z;569;BE;RISQUES;TOP6_AUT_GROUPES;MENAGES_ENF;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_NPL.569.US.MENAGES_ENF.PHNC._Z.TOP6_AUT_GROUPES;2018;2018-01-01;2018-12-31;1,31;2025-03-18T17:10:29+00:00;ACPR;Taux de prêts non performants aux Etats-Unis;Taux de prêts non performants aux Etats-Unis;TX_NPL;A;BQ;_Z;569;US;RISQUES;TOP6_AUT_GROUPES;MENAGES_ENF;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_PROV.572._Z.GE.PHNC._Z.TOP6_AUT_GROUPES;2018;2018-01-01;2018-12-31;51,66;2025-03-18T17:10:29+00:00;ACPR;Taux de provisionnement aux grandes entreprises;Taux de provisionnement aux grandes entreprises;TX_PROV;A;BQ;_Z;572;_Z;RISQUES;TOP6_AUT_GROUPES;GE;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_PROV.572._Z.NACE_F.PHNC._Z.TOP6_AUT_GROUPES;2018;2018-01-01;2018-12-31;64,42;2025-03-18T17:10:29+00:00;ACPR;Taux de provisionnement du secteur de la construction;Taux de provisionnement du secteur de la construction;TX_PROV;A;BQ;_Z;572;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_F;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.DERIV_ACTIF_GRE_GRE.45._Z.EC.PHNC._Z.TOP6_AUT_GROUPES;2018;2018-01-01;2018-12-31;291,59;2025-03-18T17:10:27+00:00;ACPR;Montant à l'actif de dérivés de gré à gré avec établissements de crédit;Dérivés de gré à gré (Actifs) avec établissements de crédit;DERIV_ACTIF_GRE_GRE;A;BQ;_Z;45;_Z;RISQUES;TOP6_AUT_GROUPES;EC;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.DERIV_PASSIF_ORGA.50._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2018;2018-01-01;2018-12-31;34,49;2025-03-18T17:10:27+00:00;ACPR;Montant au passif de dérivés sur marchés organisés;Passif de dérivés sur marchés organisés;DERIV_PASSIF_ORGA;A;BQ;_Z;50;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.DT_PL_PTF_NEGO.58._Z.MENAGES.PHNC._Z.TOP6_AUT_GROUPES;2018;2018-01-01;2018-12-31;0,0;2025-03-18T17:10:28+00:00;ACPR;Dépôts et titres des Ménages donnés en pension livrée du portefeuille de négociation;Dépôts et titres des Ménages donnés en pension livrée du portefeuille de négociation;DT_PL_PTF_NEGO;A;BQ;_Z;58;_Z;RISQUES;TOP6_AUT_GROUPES;MENAGES;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.GB_FIN_NEGO_PASSIF_9849.187._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2018;2018-01-01;2018-12-31;153,65;2025-03-18T17:10:28+00:00;ACPR;Positions courtes dans le portefeuille de négociation coté passif;Positions courtes dans le portefeuille de négociation coté passif;GB_FIN_NEGO_PASSIF_9849;A;BQ;_Z;187;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TB_FIN_NEGO_DERIVES9918.585._Z._Z.PHNC._Z._Z;2018;2018-01-01;2018-12-31;3186,44;2025-09-17T10:00:30+00:00;ACPR;Montants notionnels de dérivés sur actions;Montants notionnels de dérivés sur actions;TB_FIN_NEGO_DERIVES9918;A;BQ;_Z;585;_Z;RISQUES;_Z;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TB_FIN_NEGO_PART_BILAN9840.487._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2018;2018-01-01;2018-12-31;1221,21;2025-03-18T17:10:28+00:00;ACPR;Portefeuille de négociation - Passif;Portefeuille de négociation - Passif;TB_FIN_NEGO_PART_BILAN9840;A;BQ;_Z;487;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_NPL.569._Z.NACE_N.PHNC._Z.TOP6_AUT_GROUPES;2018;2018-01-01;2018-12-31;2,78;2025-03-18T17:10:29+00:00;ACPR;Taux de prêts non performants du secteur de l'activité de services administratifs et de soutien;Taux de prêts non performants du secteur de l'activité de services administratifs et de soutien;TX_NPL;A;BQ;_Z;569;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_N;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TB_FIN_NEGO_DERIVES9917.491._Z._Z.PHNC._Z._Z;2018;2018-01-01;2018-12-31;51847,01;2025-09-17T10:00:30+00:00;ACPR;Montants notionnels de dérivés sur taux d'intérêt;Montants notionnels de dérivés sur taux d'intérêt;TB_FIN_NEGO_DERIVES9917;A;BQ;_Z;491;_Z;RISQUES;_Z;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_CLIENT.34._Z.NACE_C.PHNC._Z.TOP6_AUT_GROUPES;2018;2018-01-01;2018-12-31;193,81;2025-03-18T17:10:26+00:00;ACPR;Crédits au secteur des industrie manufacturière;Crédits au secteur des industrie manufacturière;CRED_CLIENT;A;BQ;_Z;34;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_C;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CREDITS_BRUTS.39._Z.NACE_A.PHNC._Z.TOP6_AUT_GROUPES;2018;2018-01-01;2018-12-31;60,53;2025-03-18T17:10:27+00:00;ACPR;Crédits bruts aux entreprises du secteur de l'agriculture, sylviculture et pêche;Crédits bruts aux entreprises du secteur de l'agriculture, sylviculture et pêche;CREDITS_BRUTS;A;BQ;_Z;39;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_A;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TB_FIN_NEGO_DERIVES9925.475._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2018;2018-01-01;2018-12-31;69,02;2025-03-18T17:10:28+00:00;ACPR;Montant à l'actif de dérivés sur actions;Montant à l'actif de dérivés sur actions;TB_FIN_NEGO_DERIVES9925;A;BQ;_Z;475;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_PROV.572._Z.NACE_H.PHNC._Z.TOP6_AUT_GROUPES;2018;2018-01-01;2018-12-31;57,87;2025-03-18T17:10:29+00:00;ACPR;Taux de provisionnement du secteur du transports et entreposage;Taux de provisionnement du secteur du transports et entreposage;TX_PROV;A;BQ;_Z;572;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_H;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_PROV.572.NL.MENAGES_ENF.PHNC._Z.TOP6_AUT_GROUPES;2018;2018-01-01;2018-12-31;83,23;2025-03-18T17:10:29+00:00;ACPR;Taux de provisionnement aux Pays-Bas;Taux de provisionnement aux Pays-Bas;TX_PROV;A;BQ;_Z;572;NL;RISQUES;TOP6_AUT_GROUPES;MENAGES_ENF;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_NPL.569._Z.NACE_L.PHNC._Z.TOP6_AUT_GROUPES;2018;2018-01-01;2018-12-31;3,9;2025-03-18T17:10:29+00:00;ACPR;Taux de prêts non performants du secteur des activités immobilières;Taux de prêts non performants du secteur des activités immobilières;TX_NPL;A;BQ;_Z;569;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_L;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.DERIV_ACTIF_GRE_GRE.45._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2018;2018-01-01;2018-12-31;504,02;2025-03-18T17:10:27+00:00;ACPR;Montant à l'actif de dérivés de gré à gré;Dérivés de gré à gré (Actifs);DERIV_ACTIF_GRE_GRE;A;BQ;_Z;45;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CREDITS_BRUTS_MENAGES_ENF_PAYS.40.PL.MENAGES_ENF.PHNC._Z.TOP6_AUT_GROUPES;2018;2018-01-01;2018-12-31;29,62;2025-03-18T17:10:27+00:00;ACPR;Crédits bruts aux ménages et entreprises non financières en Pologne;Crédits bruts aux ménages et entreprises non financières en Pologne;CREDITS_BRUTS_MENAGES_ENF_PAYS;A;BQ;_Z;40;PL;RISQUES;TOP6_AUT_GROUPES;MENAGES_ENF;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.DT_PL_PTF_NEGO.58._Z.EC.PHNC._Z.TOP6_AUT_GROUPES;2018;2018-01-01;2018-12-31;83,0;2025-03-18T17:10:27+00:00;ACPR;Dépôts et titres des établissements de crédit donnés en pension livrée du portefeuille de négociation;Dépôts et titres des établissements de crédit donnés en pension livrée du portefeuille de négociation;DT_PL_PTF_NEGO;A;BQ;_Z;58;_Z;RISQUES;TOP6_AUT_GROUPES;EC;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.LOANS_PTF_NEGO.222._Z.APU.PHNC._Z.TOP6_AUT_GROUPES;2018;2018-01-01;2018-12-31;17,19;2025-03-18T17:10:28+00:00;ACPR;Prêts aux Administrations publiques dans le portefeuille de négociation;Prêts aux Administrations publiques dans le portefeuille de négociation;LOANS_PTF_NEGO;A;BQ;_Z;222;_Z;RISQUES;TOP6_AUT_GROUPES;APU;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.OBLIG_PTF_NEGO.238._Z.ENF.PHNC._Z.TOP6_AUT_GROUPES;2018;2018-01-01;2018-12-31;23,1;2025-03-18T17:10:28+00:00;ACPR;Titre de créances émis par les entreprises non financières dans le portefeuille de négociation;Titre de créances émis par les entreprises non financières dans le portefeuille de négociation;OBLIG_PTF_NEGO;A;BQ;_Z;238;_Z;RISQUES;TOP6_AUT_GROUPES;ENF;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.RATIO_CREDEP.363._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2018;2018-01-01;2018-12-31;109,14;2025-03-18T17:10:28+00:00;ACPR;Ratio Crédits/Dépôts du secteur bancaire français;Ratio Crédits/Dépôts du secteur bancaire français;RATIO_CREDEP;A;BQ;_Z;363;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TB_FIN_NEGO_PART_OPTION9968.494._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2018;2018-01-01;2018-12-31;1030,83;2025-03-18T17:10:28+00:00;ACPR;Dérivés (somme actif et passif);Dérivés (somme actif et passif);TB_FIN_NEGO_PART_OPTION9968;A;BQ;_Z;494;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_CLIENT.34.BE.ENF.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;38,27;2025-03-18T17:10:27+00:00;ACPR;Crédits aux entreprises non financières - Belgique;Crédits aux entreprises non financières - Belgique;CRED_CLIENT;A;BQ;_Z;34;BE;RISQUES;TOP6_AUT_GROUPES;ENF;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_CLIENT.34.ES.ENF.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;21,2;2025-03-18T17:10:27+00:00;ACPR;Crédits aux entreprises non financières - Espagne;Crédits aux entreprises non financières - Espagne;CRED_CLIENT;A;BQ;_Z;34;ES;RISQUES;TOP6_AUT_GROUPES;ENF;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CREDITS_BRUTS.39._Z.NACE_C.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;187,3;2025-03-18T17:10:27+00:00;ACPR;Crédits bruts aux entreprises du secteur des industrie manufacturière;Crédits bruts aux entreprises du secteur des industrie manufacturière;CREDITS_BRUTS;A;BQ;_Z;39;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_C;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CREDITS_BRUTS.39._Z.NACE_O.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;14,8;2025-03-18T17:10:27+00:00;ACPR;Crédits bruts aux entreprises du secteur de l'administration publique;Crédits bruts aux entreprises du secteur de l'administration publique;CREDITS_BRUTS;A;BQ;_Z;39;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_O;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.DERIV_NOTIONNEL_GRE_GRE.47._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;39986,38;2025-03-18T17:10:27+00:00;ACPR;Montant notionnels de dérivés de gré à gré;Montant notionnels de dérivés de gré à gré;DERIV_NOTIONNEL_GRE_GRE;A;BQ;_Z;47;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TB_FIN_NEGO_DERIVE_CREDIT10015.467._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;0,07;2025-03-18T17:10:28+00:00;ACPR;Options sur écart de crédit (Credit spread options) à l'actif;Options sur écart de crédit (Credit spread options) à l'actif;TB_FIN_NEGO_DERIVE_CREDIT10015;A;BQ;_Z;467;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TB_FIN_NEGO_DERIVE_CREDIT10018.470._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;0,11;2025-03-18T17:10:28+00:00;ACPR;Dérivés de crédit sur transfert de rendement (Total return swaps) au passif;Dérivés de crédit sur transfert de rendement (Total return swaps) au passif;TB_FIN_NEGO_DERIVE_CREDIT10018;A;BQ;_Z;470;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.TX_NPL.569._Z.NACE_S.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;3,44;2025-03-18T17:10:29+00:00;ACPR;Taux de prêts non performants du secteur des autres activités de services;Taux de prêts non performants du secteur des autres activités de services;TX_NPL;A;BQ;_Z;569;_Z;RISQUES;TOP6_AUT_GROUPES;NACE_S;PHNC;PC;2;0;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_TOTAL.37._Z.SNF.SOLO._Z.TOTAL_SECTEUR;2017;2017-01-01;2017-12-31;803,18;2025-09-17T10:00:28+00:00;ACPR;Crédits aux sociétés non financières résidentes;Crédits aux sociétés non financières résidentes;CRED_TOTAL;A;BQ;_Z;37;_Z;RISQUES;TOTAL_SECTEUR;SNF;SOLO;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.CRED_CLIENT.34.LU.ENF.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;24,64;2025-03-18T17:10:27+00:00;ACPR;Crédits aux entreprises non financières - Luxembourg;Crédits aux entreprises non financières - Luxembourg;CRED_CLIENT;A;BQ;_Z;34;LU;RISQUES;TOP6_AUT_GROUPES;ENF;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.DEPOTS.43._Z.MENAGES_ENF.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;2635,9;2025-03-18T17:10:27+00:00;ACPR;Dépôts  aux entreprises non financières et aux ménages;Dépôts  aux entreprises non financières et aux ménages;DEPOTS;A;BQ;_Z;43;_Z;RISQUES;TOP6_AUT_GROUPES;MENAGES_ENF;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.GB_FIN_NEGO_ACTIF_9847.183._Z._Z.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;421,9;2025-03-18T17:10:28+00:00;ACPR;Prêts et avances yc les operations de pensions sur titres coté actif;Prêts et avances yc les operations de pensions sur titres coté actif;GB_FIN_NEGO_ACTIF_9847;A;BQ;_Z;183;_Z;RISQUES;TOP6_AUT_GROUPES;_Z;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
ACPR.A.BQ.RISQUES.LOANS_PTF_NEGO.222._Z.EC.PHNC._Z.TOP6_AUT_GROUPES;2017;2017-01-01;2017-12-31;135,03;2025-03-18T17:10:28+00:00;ACPR;Prêts aux Établissements de crédit dans le portefeuille de négociation;Prêts aux Établissements de crédit dans le portefeuille de négociation;LOANS_PTF_NEGO;A;BQ;_Z;222;_Z;RISQUES;TOP6_AUT_GROUPES;EC;PHNC;EUR;2;9;N;P1Y;ACPR;E;F;A
